,zip,AQI,Category,DateObserved,Latitude,Longitude,ParameterName,ReportingArea,StateCode
1862,95122,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1863,94060,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
1864,95070,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1865,95070,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1866,94596,48,Good,2017-10-12 ,37.97,-122.03,OZONE,Concord,CA
1867,94596,155,Unhealthy,2017-10-12 ,37.97,-122.03,PM2.5,Concord,CA
1868,95113,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1869,95113,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1870,95133,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1871,95133,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1872,95056,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1873,95056,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1874,94581,153,Unhealthy,2017-10-15 ,38.33,-122.28,PM2.5,Napa,CA
1875,95116,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1876,95116,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1877,94929,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1878,94929,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1879,95033,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1880,95033,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1881,95625,34,Good,2017-10-12 ,38.3525,-121.9617,OZONE,Vacaville,CA
1882,95625,64,Moderate,2017-10-12 ,38.3525,-121.9617,PM2.5,Vacaville,CA
1883,95172,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1884,95172,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1885,94038,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1886,94038,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1887,94127,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1888,94127,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1889,94604,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1890,94604,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1891,94974,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
1892,94974,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
1893,95032,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1894,95032,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1895,95452,43,Good,2017-10-13 ,38.45,-122.7,OZONE,Santa Rosa,CA
1896,95452,96,Moderate,2017-10-13 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1897,95445,44,Good,2017-10-14 ,39.4117,-123.3526,OZONE,Mendocino County,CA
1898,95445,65,Moderate,2017-10-14 ,39.4117,-123.3526,PM2.5,Mendocino County,CA
1899,95445,20,Good,2017-10-14 ,39.4117,-123.3526,PM10,Mendocino County,CA
1900,94011,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
1901,94011,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
1902,95119,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1903,95119,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1904,94538,49,Good,2017-10-09 ,37.55,-122.03,OZONE,Fremont,CA
1905,95140,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1906,95140,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1907,94551,43,Good,2017-10-11 ,37.68,-121.77,OZONE,Livermore,CA
1908,94551,106,Unhealthy for Sensitive Groups,2017-10-11 ,37.68,-121.77,PM2.5,Livermore,CA
1909,94112,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
1910,94112,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
1911,95054,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1912,95054,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1913,94805,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
1914,94805,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
1915,94074,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
1916,94074,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
1917,94801,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1918,94801,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1919,94521,47,Good,2017-10-09 ,37.97,-122.03,OZONE,Concord,CA
1920,94521,71,Moderate,2017-10-09 ,37.97,-122.03,PM2.5,Concord,CA
1921,95103,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1922,95103,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1923,94017,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1924,94017,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1925,95052,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1926,95052,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1927,94303,44,Good,2017-10-13 ,37.48,-122.22,OZONE,Redwood City,CA
1928,94303,152,Unhealthy,2017-10-13 ,37.48,-122.22,PM2.5,Redwood City,CA
1929,95071,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1930,95071,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1931,94947,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1932,94947,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1933,95002,71,Moderate,2017-10-15 ,37.55,-122.03,OZONE,Fremont,CA
1934,95002,40,Good,2017-10-15 ,37.55,-122.03,PM2.5,Fremont,CA
1935,94588,47,Good,2017-10-09 ,37.68,-121.77,OZONE,Livermore,CA
1936,94588,66,Moderate,2017-10-09 ,37.68,-121.77,PM2.5,Livermore,CA
1937,94041,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
1938,94506,49,Good,2017-10-11 ,37.97,-122.03,OZONE,Concord,CA
1939,94506,169,Unhealthy,2017-10-11 ,37.97,-122.03,PM2.5,Concord,CA
1940,94005,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
1941,94005,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
1942,94022,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1943,94022,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1944,94598,39,Good,2017-10-14 ,37.97,-122.03,OZONE,Concord,CA
1945,94598,91,Moderate,2017-10-14 ,37.97,-122.03,PM2.5,Concord,CA
1946,94040,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
1947,94040,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
1948,94528,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1949,94528,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1950,95131,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1951,95131,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1952,94518,61,Moderate,2017-10-10 ,37.97,-122.03,OZONE,Concord,CA
1953,94518,81,Moderate,2017-10-10 ,37.97,-122.03,PM2.5,Concord,CA
1954,94511,98,Moderate,2017-10-11 ,38.2183,-121.77,PM2.5,Rio Vista,CA
1955,94497,47,Good,2017-10-12 ,37.48,-122.22,OZONE,Redwood City,CA
1956,94497,154,Unhealthy,2017-10-12 ,37.48,-122.22,PM2.5,Redwood City,CA
1957,95101,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1958,95101,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1959,94923,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
1960,94923,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1961,94972,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1962,94972,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1963,95117,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1964,95117,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1965,95111,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1966,95111,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1967,94083,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
1968,94083,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
1969,94550,43,Good,2017-10-11 ,37.68,-121.77,OZONE,Livermore,CA
1970,94550,106,Unhealthy for Sensitive Groups,2017-10-11 ,37.68,-121.77,PM2.5,Livermore,CA
1971,95013,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1972,95013,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1973,94586,41,Good,2017-10-13 ,37.68,-121.77,OZONE,Livermore,CA
1974,94586,73,Moderate,2017-10-13 ,37.68,-121.77,PM2.5,Livermore,CA
1975,94088,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1976,94088,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1977,94979,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1978,94979,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1979,94591,44,Good,2017-10-09 ,38.25,-122.04,OZONE,Fairfield,CA
1980,94591,97,Moderate,2017-10-09 ,38.25,-122.04,PM2.5,Fairfield,CA
1981,94589,71,Moderate,2017-10-10 ,38.25,-122.04,OZONE,Fairfield,CA
1982,94589,160,Unhealthy,2017-10-10 ,38.25,-122.04,PM2.5,Fairfield,CA
1983,94702,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
1984,94702,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
1985,94066,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
1986,94066,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
1987,95126,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1988,95126,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1989,94568,38,Good,2017-10-14 ,37.68,-121.77,OZONE,Livermore,CA
1990,94568,36,Good,2017-10-14 ,37.68,-121.77,PM2.5,Livermore,CA
1991,94564,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1992,94564,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1993,94954,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1994,94954,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1995,95151,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1996,95151,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1997,94568,43,Good,2017-10-11 ,37.68,-121.77,OZONE,Livermore,CA
1998,94568,106,Unhealthy for Sensitive Groups,2017-10-11 ,37.68,-121.77,PM2.5,Livermore,CA
1999,94971,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
2000,94971,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
2001,94514,41,Good,2017-10-13 ,37.68,-121.77,OZONE,Livermore,CA
2002,94514,73,Moderate,2017-10-13 ,37.68,-121.77,PM2.5,Livermore,CA
2003,94105,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
2004,94105,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
2005,94039,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
2006,94039,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
2007,94114,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
2008,94114,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
2009,94574,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
2010,94574,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2011,95158,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
2012,95158,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
2013,94804,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
2014,94804,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
2015,94159,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
2016,94159,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
2017,94064,44,Good,2017-10-13 ,37.48,-122.22,OZONE,Redwood City,CA
2018,94064,152,Unhealthy,2017-10-13 ,37.48,-122.22,PM2.5,Redwood City,CA
2019,95110,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
2020,95110,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
2021,94517,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
2022,94517,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
2023,94557,71,Moderate,2017-10-15 ,37.55,-122.03,OZONE,Fremont,CA
2024,94557,40,Good,2017-10-15 ,37.55,-122.03,PM2.5,Fremont,CA
2025,94516,41,Good,2017-10-09 ,37.8,-122.27,OZONE,Oakland,CA
2026,94516,87,Moderate,2017-10-09 ,37.8,-122.27,PM2.5,Oakland,CA
2027,94915,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
2028,94915,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
2029,94574,39,Good,2017-10-11 ,38.45,-122.7,OZONE,Santa Rosa,CA
2030,94574,80,Moderate,2017-10-11 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2031,95191,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
2032,95191,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
2033,94015,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
2034,94015,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
2035,95123,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
2036,95123,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
2037,94577,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2038,94577,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2039,94920,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
2040,94920,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
2041,94928,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
2042,94928,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2043,94549,61,Moderate,2017-10-10 ,37.97,-122.03,OZONE,Concord,CA
2044,94549,81,Moderate,2017-10-10 ,37.97,-122.03,PM2.5,Concord,CA
2045,94119,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
2046,94119,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
2047,94545,48,Good,2017-10-12 ,37.55,-122.03,OZONE,Fremont,CA
2048,94545,154,Unhealthy,2017-10-12 ,37.55,-122.03,PM2.5,Fremont,CA
2049,94544,49,Good,2017-10-13 ,37.55,-122.03,OZONE,Fremont,CA
2050,94544,152,Unhealthy,2017-10-13 ,37.55,-122.03,PM2.5,Fremont,CA
2051,94020,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
2052,94020,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
2053,94550,74,Moderate,2017-10-15 ,37.68,-121.77,OZONE,Livermore,CA
2054,94550,40,Good,2017-10-15 ,37.68,-121.77,PM2.5,Livermore,CA
2055,94948,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
2056,94948,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
2057,94579,49,Good,2017-10-09 ,37.55,-122.03,OZONE,Fremont,CA
2058,94304,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
2059,94582,43,Good,2017-10-11 ,37.68,-121.77,OZONE,Livermore,CA
2060,94582,106,Unhealthy for Sensitive Groups,2017-10-11 ,37.68,-121.77,PM2.5,Livermore,CA
2061,95687,34,Good,2017-10-12 ,38.3525,-121.9617,OZONE,Vacaville,CA
2062,95687,64,Moderate,2017-10-12 ,38.3525,-121.9617,PM2.5,Vacaville,CA
2063,94303,44,Good,2017-10-13 ,37.48,-122.22,OZONE,Redwood City,CA
2064,94303,152,Unhealthy,2017-10-13 ,37.48,-122.22,PM2.5,Redwood City,CA
2065,94023,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
2066,94023,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
2067,94575,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2068,94575,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2069,94536,71,Moderate,2017-10-15 ,37.55,-122.03,OZONE,Fremont,CA
2070,94536,40,Good,2017-10-15 ,37.55,-122.03,PM2.5,Fremont,CA
2071,94546,49,Good,2017-10-09 ,37.55,-122.03,OZONE,Fremont,CA
2072,94603,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
2073,94603,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
2074,95391,40,Good,2017-10-12 ,37.68,-121.77,OZONE,Livermore,CA
2075,95391,96,Moderate,2017-10-12 ,37.68,-121.77,PM2.5,Livermore,CA
2076,94510,41,Good,2017-10-14 ,38.25,-122.04,OZONE,Fairfield,CA
2077,94510,63,Moderate,2017-10-14 ,38.25,-122.04,PM2.5,Fairfield,CA
2078,95150,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2079,95150,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2080,94904,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
2081,94904,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
2082,95136,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
2083,95136,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
2084,94613,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
2085,94613,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
2086,94963,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
2087,94963,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
2088,95155,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
2089,95155,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
2090,95402,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
2091,95402,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2092,94558,153,Unhealthy,2017-10-15 ,38.33,-122.28,PM2.5,Napa,CA
2093,95050,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2094,95050,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2095,94946,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
2096,94946,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
2097,95139,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
2098,95139,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
2099,95156,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
2100,95156,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
2101,95008,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
2102,95008,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
2103,94115,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
2104,94115,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
2105,94708,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
2106,94708,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
2107,95152,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2108,95152,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2109,94117,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
2110,94117,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
2111,94514,47,Good,2017-10-09 ,37.68,-121.77,OZONE,Livermore,CA
2112,94514,66,Moderate,2017-10-09 ,37.68,-121.77,PM2.5,Livermore,CA
2113,95132,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
2114,95132,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
2115,94607,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
2116,94607,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
2117,94515,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
2118,94515,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2119,94085,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
2120,94085,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
2121,95173,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
2122,95173,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
2123,94710,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2124,94710,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2125,95164,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2126,95164,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2127,94503,48,Good,2017-10-09 ,38.33,-122.28,OZONE,Napa,CA
2128,94503,167,Unhealthy,2017-10-09 ,38.33,-122.28,PM2.5,Napa,CA
2129,94601,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
2130,94601,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
2131,94599,39,Good,2017-10-11 ,38.33,-122.28,OZONE,Napa,CA
2132,94599,190,Unhealthy,2017-10-11 ,38.33,-122.28,PM2.5,Napa,CA
2133,94133,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
2134,94133,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
2135,94978,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
2136,94978,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
2137,94587,44,Good,2017-10-14 ,37.55,-122.03,OZONE,Fremont,CA
2138,94587,78,Moderate,2017-10-14 ,37.55,-122.03,PM2.5,Fremont,CA
2139,94302,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
2140,94302,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
2141,95138,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2142,95138,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2143,94143,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
2144,94143,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
2145,94591,71,Moderate,2017-10-10 ,38.25,-122.04,OZONE,Fairfield,CA
2146,94591,160,Unhealthy,2017-10-10 ,38.25,-122.04,PM2.5,Fairfield,CA
2147,94043,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
2148,94043,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
2149,95406,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
2150,95406,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2151,94530,45,Good,2017-10-13 ,37.8,-122.27,OZONE,Oakland,CA
2152,94530,159,Unhealthy,2017-10-13 ,37.8,-122.27,PM2.5,Oakland,CA
2153,94543,44,Good,2017-10-14 ,37.55,-122.03,OZONE,Fremont,CA
2154,94543,78,Moderate,2017-10-14 ,37.55,-122.03,PM2.5,Fremont,CA
2155,95446,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
2156,95446,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2157,94021,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
2158,94021,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
2159,95055,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
2160,95055,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
2161,95441,58,Moderate,2017-10-10 ,38.45,-122.7,OZONE,Santa Rosa,CA
2162,95441,165,Unhealthy,2017-10-10 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2163,94560,48,Good,2017-10-12 ,37.55,-122.03,OZONE,Fremont,CA
2164,94560,154,Unhealthy,2017-10-12 ,37.55,-122.03,PM2.5,Fremont,CA
2165,94571,137,Unhealthy for Sensitive Groups,2017-10-13 ,38.2183,-121.77,PM2.5,Rio Vista,CA
2166,94123,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
2167,94123,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
2168,95461,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
